symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
STZ,2017-09-22,199.463100,199.631100,False,198.346200,199.057800,reg,736801
STZ,2017-09-25,198.277000,200.006700,False,197.496200,199.631100,reg,628151
STZ,2017-09-26,198.118900,199.354200,False,195.025300,197.674100,reg,1309599
STZ,2017-09-27,197.476400,198.573500,False,195.944500,198.118900,reg,1283259
STZ,2017-09-28,196.982300,197.580200,False,195.223000,196.883400,reg,1906835
STZ,2017-09-29,197.130500,198.366000,False,196.764800,197.031700,reg,1253757
STZ,2017-10-02,197.031700,200.352600,False,196.962500,198.059600,reg,2017448
STZ,2017-10-03,196.764800,198.454900,False,196.132300,197.239200,reg,1959955
STZ,2017-10-04,198.840400,199.897900,False,196.952600,197.624700,reg,3141396
STZ,2017-10-05,206.816500,210.918300,False,204.592800,209.287500,reg,4951911
STZ,2017-10-06,207.666500,207.804900,False,204.978200,206.846200,reg,1776910
STZ,2017-10-09,205.768900,207.844400,False,205.413100,207.409600,reg,745599
STZ,2017-10-10,205.541500,206.174500,False,202.912500,202.991400,reg,1669970
STZ,2017-10-11,205.324100,206.658400,False,204.928800,205.768900,reg,972306
STZ,2017-10-12,204.988100,206.134600,False,204.691500,205.393300,reg,1321690
STZ,2017-10-13,206.134600,206.421200,False,203.456100,205.650300,reg,1011937
STZ,2017-10-16,208.002600,208.605500,False,205.679900,206.213600,reg,1218330
STZ,2017-10-17,211.155500,211.412500,False,207.429300,207.666500,reg,2758634
STZ,2017-10-18,209.327000,212.035100,False,208.477000,211.115900,reg,1255137
STZ,2017-10-19,209.514800,210.246200,False,207.923500,209.267700,reg,977631
STZ,2017-10-20,208.793300,209.829900,False,208.467100,209.633400,reg,1191456
STZ,2017-10-23,209.247900,209.801400,False,208.299100,209.445600,reg,599562
STZ,2017-10-24,210.177000,210.483400,False,209.040400,209.406100,reg,1092329
STZ,2017-10-25,210.009000,211.323500,False,209.055200,210.720600,reg,900421
STZ,2017-10-26,209.277600,210.695900,False,208.862500,210.107800,reg,836131
STZ,2017-10-27,209.435700,210.226400,False,207.953200,209.554300,reg,801436
STZ,2017-10-30,210.522900,212.005500,False,209.149100,211.432200,reg,1082358
STZ,2017-10-31,216.542100,216.739800,False,211.511300,211.758400,reg,1727294
STZ,2017-11-01,213.488000,217.006600,False,213.349700,216.818800,reg,1152896
STZ,2017-11-02,211.827600,213.918000,False,211.086300,213.023500,reg,1043295
STZ,2017-11-03,213.399100,214.288600,False,212.025300,212.025300,reg,853304
STZ,2017-11-06,213.805600,214.727000,False,213.062500,213.765900,reg,789997
STZ,2017-11-07,213.488500,214.509000,False,212.834600,213.944300,reg,1556234
STZ,2017-11-08,215.618600,215.876200,False,213.320100,213.993800,reg,1757558
STZ,2017-11-09,216.114000,216.401300,False,214.528800,215.489800,reg,616868
STZ,2017-11-10,216.649000,216.976000,False,215.792000,216.480600,reg,672156
STZ,2017-11-13,218.719700,219.452900,False,216.649000,216.976000,reg,885426
STZ,2017-11-14,216.074400,219.076400,False,215.608700,218.749400,reg,1064573
STZ,2017-11-15,215.153000,225.100200,False,213.795700,217.302900,reg,1254637
STZ,2017-11-16,215.331300,217.228600,False,215.172800,216.510300,reg,1233811
STZ,2017-11-17,214.291000,215.237200,False,213.276900,215.172800,reg,880438
STZ,2017-11-20,215.569100,215.846500,False,214.350500,214.796300,reg,1108330
STZ,2017-11-21,217.729000,218.283800,False,215.539400,215.816800,reg,860751
STZ,2017-11-22,218.412600,218.650400,False,216.054600,217.917200,reg,616606
STZ,2017-11-24,219.829400,219.829400,False,217.927100,218.888100,reg,303028
STZ,2017-11-27,218.085600,219.933400,False,217.719800,219.760000,reg,812014
STZ,2017-11-28,217.986600,219.066500,False,216.787700,218.155000,reg,1117889
STZ,2017-11-29,212.378900,219.046700,False,210.704500,218.452200,reg,1560100
STZ,2017-11-30,215.579000,215.886200,False,211.110700,212.388800,reg,1542050
STZ,2017-12-01,216.579700,216.748400,False,213.855100,215.648400,reg,1082162
STZ,2017-12-04,214.340600,217.461500,False,212.349100,217.164200,reg,1699286
STZ,2017-12-05,214.816100,215.906000,False,213.835300,214.350500,reg,1123609
STZ,2017-12-06,214.925100,216.847200,False,214.736900,215.321400,reg,964226
STZ,2017-12-07,214.845900,216.366700,False,214.618000,215.282200,reg,886442
STZ,2017-12-08,215.965400,216.005000,False,214.865700,215.311500,reg,1342619
STZ,2017-12-11,217.342600,217.828000,False,213.944300,217.669500,reg,1357073
STZ,2017-12-12,217.976600,221.394800,False,216.361700,217.976600,reg,1694249
STZ,2017-12-13,216.559900,218.789100,False,215.945600,217.798300,reg,1104763
STZ,2017-12-14,220.691300,222.306200,False,216.985900,217.203900,reg,1319846
STZ,2017-12-15,222.365700,222.762000,False,219.433100,222.197300,reg,2446407
STZ,2017-12-18,220.364400,224.248100,False,219.452900,222.534100,reg,1453090
STZ,2017-12-19,221.166900,222.435000,False,220.572400,221.147100,reg,1366685
STZ,2017-12-20,221.444300,221.840600,False,219.007000,221.157000,reg,1193093
STZ,2017-12-21,222.524200,223.386200,False,221.117400,222.256700,reg,976952
STZ,2017-12-22,221.741500,222.890800,False,220.037400,222.712500,reg,949738
STZ,2017-12-26,223.425800,224.234000,False,221.445300,222.286400,reg,1545597
STZ,2017-12-27,223.891500,224.268000,False,221.513700,223.693300,reg,1348043
STZ,2017-12-28,225.873000,226.863700,False,223.505100,226.378300,reg,1866461
STZ,2017-12-29,226.457500,227.304500,False,224.902000,226.011700,reg,1827874
STZ,2018-01-02,224.466100,227.339200,False,223.723000,226.883600,reg,2346887
STZ,2018-01-03,225.397400,226.660600,False,223.921200,224.604800,reg,1715761
STZ,2018-01-04,223.703200,227.378900,False,222.633200,226.249500,reg,2784533
STZ,2018-01-05,217.847900,220.800300,False,214.251400,218.412600,reg,10175304
STZ,2018-01-08,214.835900,218.125300,False,212.022200,217.847900,reg,4978427
STZ,2018-01-09,220.027500,220.493200,False,214.499100,214.766600,reg,2331389
STZ,2018-01-10,217.332700,219.878900,False,216.228000,219.740200,reg,3418547
STZ,2018-01-11,217.025500,218.878200,False,216.381500,217.748800,reg,2096004
STZ,2018-01-12,215.509700,217.946900,False,214.885500,217.471400,reg,4266158
STZ,2018-01-16,215.747400,217.966700,False,215.192600,215.935700,reg,2205195
STZ,2018-01-17,217.194000,218.155000,False,215.935800,216.005000,reg,1923993
STZ,2018-01-18,215.281800,217.837900,False,213.419200,217.362400,reg,1962638
STZ,2018-01-19,216.262600,217.540700,False,215.598800,215.985200,reg,2235249
STZ,2018-01-22,217.293000,217.778500,False,215.955500,215.955500,reg,1699028
STZ,2018-01-23,218.739500,219.036800,False,216.332000,217.045300,reg,1609880
STZ,2018-01-24,219.978000,221.444300,False,217.639800,219.175500,reg,2354807
STZ,2018-01-25,219.264600,221.226300,False,218.947600,220.770600,reg,1429314
STZ,2018-01-26,221.573100,221.810900,False,219.036800,219.472700,reg,1329339
STZ,2018-01-29,218.699900,221.781200,False,218.620600,221.275900,reg,1304519
STZ,2018-01-30,218.016300,219.195300,False,216.005000,217.709100,reg,1006142
STZ,2018-01-31,217.441600,219.591600,False,217.104800,218.333300,reg,1670435
STZ,2018-02-01,218.650400,219.135800,False,216.668800,217.164200,reg,986071
STZ,2018-02-02,213.894700,218.561100,False,213.121900,217.629900,reg,1745172
STZ,2018-02-05,209.049900,214.370300,False,208.281100,212.418500,reg,1994614
STZ,2018-02-06,214.291000,215.143100,False,205.849800,206.642400,reg,2718348
STZ,2018-02-07,212.170800,215.479900,False,212.071700,213.756000,reg,1791745
STZ,2018-02-08,207.317400,214.289900,False,207.228000,212.829800,reg,2242692
STZ,2018-02-09,208.837000,210.525500,False,203.215300,209.631600,reg,2881838
STZ,2018-02-12,211.568400,213.842800,False,209.582000,209.582000,reg,3131603
STZ,2018-02-13,212.025300,213.356200,False,209.820300,211.667700,reg,1411693
STZ,2018-02-14,212.551700,213.713800,False,210.058700,211.538600,reg,1205454
STZ,2018-02-15,215.342700,215.551300,False,211.628000,213.137700,reg,1487351
STZ,2018-02-16,217.964800,218.709800,False,215.014900,215.223500,reg,1499273
STZ,2018-02-20,215.859200,218.054200,False,215.412200,216.802800,reg,1020450
STZ,2018-02-21,212.343100,219.156700,False,207.605400,216.852400,reg,2879546
STZ,2018-02-22,211.667700,215.531400,False,211.250600,212.839800,reg,1583358
STZ,2018-02-23,215.988300,215.998200,False,211.469100,212.551700,reg,1498599
STZ,2018-02-26,216.564400,217.339100,False,214.334600,215.978400,reg,1148681
STZ,2018-02-27,216.574300,218.282700,False,215.054700,216.008200,reg,2150006
STZ,2018-02-28,214.021700,217.915200,False,214.021700,217.835700,reg,1314084
STZ,2018-03-01,214.488500,215.303000,False,212.129600,214.776600,reg,1541303
STZ,2018-03-02,218.352200,218.550800,False,212.472300,214.220300,reg,1643418
STZ,2018-03-05,218.034400,218.213100,False,216.038000,216.902100,reg,1042365
STZ,2018-03-06,221.053800,221.629900,False,217.517900,218.491200,reg,1200939
STZ,2018-03-07,222.394600,222.752000,False,218.004600,218.640200,reg,1384478
STZ,2018-03-08,226.159000,226.705300,False,222.543600,223.368000,reg,1553102
STZ,2018-03-09,228.781100,228.791100,False,226.268300,227.321100,reg,1766569
STZ,2018-03-12,228.592400,230.261000,False,227.142300,228.940000,reg,1760012
STZ,2018-03-13,226.397400,228.835800,False,225.573000,228.721500,reg,1119157
STZ,2018-03-14,225.851100,226.983400,False,224.242100,226.834400,reg,672196
STZ,2018-03-15,225.354500,227.450200,False,224.877700,225.990100,reg,1048917
STZ,2018-03-16,226.993300,227.638900,False,224.629400,225.980200,reg,1263527
STZ,2018-03-19,224.818100,226.725100,False,223.646100,226.496700,reg,891340
STZ,2018-03-20,226.069600,226.943700,False,224.003700,225.304800,reg,982453
STZ,2018-03-21,224.540000,226.506600,False,223.894400,226.506600,reg,1350518
STZ,2018-03-22,222.712500,225.354500,False,222.400500,224.152700,reg,1101439
STZ,2018-03-23,219.424900,225.672300,False,218.143600,222.841600,reg,2232831
STZ,2018-03-26,218.858700,222.533700,False,217.398700,221.182900,reg,1839762
STZ,2018-03-27,216.991500,221.391500,False,216.107500,219.822200,reg,1851632
STZ,2018-03-28,218.997800,220.269100,False,215.781400,216.991500,reg,1836639
STZ,2018-03-29,226.377500,229.337300,False,222.494000,228.344100,reg,4307495
STZ,2018-04-02,226.615900,228.244800,False,224.957200,227.927000,reg,2385208
