symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
TGT,2017-09-22,56.949200,57.007100,False,56.157600,56.389300,reg,3510618
TGT,2017-09-25,56.524400,57.238800,False,55.945200,55.993500,reg,5990386
TGT,2017-09-26,56.563000,57.036100,False,56.321700,56.524400,reg,4210951
TGT,2017-09-27,56.833400,56.968500,False,55.848600,56.534100,reg,4279400
TGT,2017-09-28,56.872000,57.451200,False,56.707900,56.862300,reg,5183620
TGT,2017-09-29,56.968500,57.509100,False,56.649900,57.055400,reg,3816938
TGT,2017-10-02,56.852700,57.036100,False,55.703800,56.756100,reg,3909937
TGT,2017-10-03,56.553400,57.190600,False,56.418200,57.007100,reg,3579963
TGT,2017-10-04,56.630600,56.891300,False,56.495500,56.649900,reg,3037888
TGT,2017-10-05,56.360300,56.852700,False,56.292700,56.659600,reg,4868812
TGT,2017-10-06,55.143900,55.665200,False,54.762600,55.549400,reg,8925574
TGT,2017-10-09,54.304000,55.317700,False,53.840600,55.317700,reg,6312204
TGT,2017-10-10,55.607300,55.848600,False,54.622600,54.835000,reg,7359333
TGT,2017-10-11,57.103700,57.605700,False,55.732800,57.195400,reg,11676598
TGT,2017-10-12,58.107700,58.160800,False,56.514800,56.968500,reg,8970667
TGT,2017-10-13,58.744900,59.430300,False,57.876000,58.165600,reg,6800544
TGT,2017-10-16,58.069100,58.648300,False,57.509100,58.271800,reg,4602228
TGT,2017-10-17,58.088400,58.464900,False,57.789100,58.088400,reg,3285880
TGT,2017-10-18,57.953200,58.484200,False,57.924300,58.088400,reg,3538579
TGT,2017-10-19,58.339400,58.445600,False,57.557400,57.760100,reg,4201326
TGT,2017-10-20,59.623400,59.662000,False,58.445600,58.580700,reg,6053790
TGT,2017-10-23,60.415000,61.419000,False,59.526800,59.671600,reg,8877816
TGT,2017-10-24,60.752900,61.052200,False,60.144700,60.695000,reg,5644673
TGT,2017-10-25,59.777800,60.791500,False,59.246900,60.569500,reg,6352468
TGT,2017-10-26,59.864700,60.501900,False,59.507500,59.951600,reg,4287340
TGT,2017-10-27,58.175300,59.430300,False,57.789100,59.324100,reg,6964433
TGT,2017-10-30,57.489800,58.117300,False,57.253300,58.098000,reg,6162174
TGT,2017-10-31,56.997500,57.692600,False,56.872000,57.431900,reg,6458136
TGT,2017-11-01,56.823700,57.364300,False,56.587200,56.765800,reg,4710541
TGT,2017-11-02,57.721500,57.876000,False,56.572700,57.094000,reg,4790541
TGT,2017-11-03,57.306400,58.040100,False,57.238800,57.605700,reg,3992458
TGT,2017-11-06,57.238800,57.345000,False,56.678900,57.248500,reg,4538741
TGT,2017-11-07,55.887300,57.065100,False,55.665200,57.026400,reg,6587569
TGT,2017-11-08,56.350700,56.910600,False,55.394900,55.858300,reg,4921568
TGT,2017-11-09,57.827700,58.069100,False,55.211500,55.665200,reg,8496164
TGT,2017-11-10,59.275800,59.285500,False,57.837400,57.837400,reg,6854543
TGT,2017-11-13,58.310400,59.806800,False,58.069100,59.275800,reg,6608755
