symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
BBT,2017-09-22,43.920200,43.959100,False,43.366600,43.794000,reg,2953007
BBT,2017-09-25,44.027100,44.192200,False,43.735700,43.842500,reg,3237459
BBT,2017-09-26,43.891100,44.143600,False,43.842500,44.027100,reg,2815987
BBT,2017-09-27,44.755500,45.114900,False,44.308700,44.590400,reg,4779344
BBT,2017-09-28,44.969200,44.988600,False,44.561300,44.794400,reg,3075449
BBT,2017-09-29,45.590800,45.833600,False,44.910900,44.988600,reg,4126272
BBT,2017-10-02,45.804500,45.823900,False,45.318800,45.610200,reg,2737693
BBT,2017-10-03,45.532500,45.882200,False,45.357700,45.717100,reg,2046779
BBT,2017-10-04,45.037200,45.513100,False,44.959500,45.406300,reg,2791896
BBT,2017-10-05,46.251200,46.358100,False,45.124600,45.396500,reg,4513672
BBT,2017-10-06,46.319200,46.717500,False,46.076400,46.377500,reg,3154339
BBT,2017-10-09,46.115300,46.426100,False,45.979300,46.426100,reg,2009500
BBT,2017-10-10,46.338700,46.455200,False,46.076400,46.134700,reg,1928764
BBT,2017-10-11,45.989000,46.222100,False,45.862700,46.110400,reg,2568402
BBT,2017-10-12,45.503400,46.251200,False,45.420800,46.076400,reg,2602845
BBT,2017-10-13,45.357700,45.823900,False,45.027500,45.425700,reg,2842139
BBT,2017-10-16,45.678200,45.717100,False,45.391700,45.464500,reg,2537891
BBT,2017-10-17,45.182900,45.833600,False,45.153700,45.833600,reg,3007873
BBT,2017-10-18,45.202300,45.503400,False,45.153700,45.416000,reg,4247060
BBT,2017-10-19,45.396500,45.615100,False,43.337500,43.337500,reg,5188136
BBT,2017-10-20,46.134700,46.571800,False,45.872500,45.940400,reg,5140316
BBT,2017-10-23,46.047300,46.222100,False,45.872500,46.066700,reg,3911046
BBT,2017-10-24,46.212400,46.552300,False,46.125000,46.338700,reg,4044522
BBT,2017-10-25,46.406600,46.474600,False,45.989000,46.426100,reg,4712320
BBT,2017-10-26,47.222500,47.309900,False,46.532900,46.620300,reg,4109701
BBT,2017-10-27,47.339100,47.518700,False,46.892300,46.960300,reg,3630589
BBT,2017-10-30,47.698400,47.950900,False,47.280800,47.426500,reg,7080032
BBT,2017-10-31,47.824700,48.096600,False,47.601300,47.669300,reg,5214212
