symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
BR,2017-09-22,79.793100,79.793100,False,78.550800,78.649400,reg,340427
BR,2017-09-25,80.414200,80.581800,False,79.605800,79.763500,reg,488213
BR,2017-09-26,80.197300,80.862800,False,80.177600,80.729700,reg,352275
BR,2017-09-27,80.039600,80.700200,False,79.881800,80.493100,reg,529291
BR,2017-09-28,79.487400,80.246600,False,79.171900,80.019900,reg,376156
BR,2017-09-29,79.684600,80.157900,False,79.434200,79.467700,reg,396121
BR,2017-10-02,79.960700,80.049400,False,79.566300,79.625500,reg,420801
BR,2017-10-03,80.562100,80.946700,False,79.595900,80.069200,reg,709737
BR,2017-10-04,80.562100,80.719900,False,80.251600,80.719900,reg,396296
BR,2017-10-05,80.542400,80.680400,False,80.315600,80.453700,reg,611663
BR,2017-10-06,80.532600,80.660700,False,80.148000,80.503000,reg,351341
BR,2017-10-09,80.956500,81.173400,False,80.547300,80.581800,reg,333778
BR,2017-10-10,80.798800,81.382800,False,80.581800,81.242400,reg,378988
BR,2017-10-11,80.848100,81.114300,False,80.562100,80.917100,reg,401040
BR,2017-10-12,81.055100,81.607200,False,80.650900,80.848100,reg,417515
BR,2017-10-13,81.429800,81.636800,False,81.281900,81.331200,reg,237214
BR,2017-10-16,81.932600,81.932600,False,81.449500,81.577700,reg,346033
BR,2017-10-17,81.824100,82.100200,False,81.370600,81.932600,reg,256502
BR,2017-10-18,82.435400,82.553800,False,81.972000,82.021300,reg,365843
BR,2017-10-19,82.494600,82.672100,False,81.952400,82.080500,reg,241908
BR,2017-10-20,83.174900,83.391800,False,82.859400,83.056600,reg,287845
BR,2017-10-23,83.145300,83.401700,False,83.056600,83.174900,reg,185964
BR,2017-10-24,83.194600,83.510100,False,82.889000,83.174900,reg,274440
BR,2017-10-25,83.076300,83.372100,False,82.632600,83.214300,reg,315209
BR,2017-10-26,83.884800,84.091800,False,83.362200,83.391800,reg,278096
BR,2017-10-27,84.742600,84.762300,False,83.618600,84.377800,reg,374022
BR,2017-10-30,84.436900,84.752400,False,84.003100,84.752400,reg,287022
BR,2017-10-31,84.713000,85.008800,False,84.318600,84.486200,reg,412505
BR,2017-11-01,85.206000,85.501700,False,84.673600,84.929900,reg,401886
BR,2017-11-02,85.048200,85.334100,False,84.860900,84.998900,reg,339020
BR,2017-11-03,85.620100,85.876400,False,85.077800,85.284800,reg,266783
BR,2017-11-06,85.935600,86.477800,False,85.620100,85.620100,reg,463275
BR,2017-11-07,86.142600,86.270800,False,85.620100,86.014400,reg,383714
BR,2017-11-08,89.208900,90.461100,False,86.882100,86.882100,reg,1142530
BR,2017-11-09,86.596200,89.475100,False,86.122900,89.475100,reg,966707
BR,2017-11-10,87.207400,87.513100,False,86.270800,86.458100,reg,638455
BR,2017-11-13,86.349700,87.434200,False,86.221500,87.099000,reg,813740
BR,2017-11-14,88.449700,88.489200,False,85.580600,86.201800,reg,833128
BR,2017-11-15,87.473700,88.587800,False,87.187700,88.301900,reg,427268
BR,2017-11-16,87.414500,87.996200,False,87.197600,87.749700,reg,786444
BR,2017-11-17,87.996200,88.045500,False,87.168000,87.246900,reg,569956
BR,2017-11-20,88.558200,88.686400,False,88.055400,88.459600,reg,681708
BR,2017-11-21,89.425800,89.770900,False,88.479300,89.110300,reg,576554
BR,2017-11-22,87.503200,89.711800,False,87.158100,89.425800,reg,679789
BR,2017-11-24,88.084900,88.242700,False,87.562400,87.661000,reg,255065
BR,2017-11-27,87.789200,88.282100,False,87.700400,88.173700,reg,465971
BR,2017-11-28,88.942700,88.962400,False,88.134200,88.144100,reg,559386
BR,2017-11-29,87.868000,89.327200,False,87.572200,89.199100,reg,593288
BR,2017-11-30,88.992000,89.194100,False,87.897600,88.242700,reg,1555625
BR,2017-12-01,88.863800,89.327200,False,87.532800,88.844100,reg,498340
BR,2017-12-04,88.903300,89.800500,False,88.607500,89.534300,reg,503500
BR,2017-12-05,87.315900,88.794800,False,86.877200,87.532800,reg,695294
BR,2017-12-06,87.404600,88.124400,False,86.891900,87.030000,reg,434674
BR,2017-12-07,88.015900,88.104700,False,87.276500,87.503200,reg,452422
BR,2017-12-08,88.272300,88.883600,False,88.084900,88.370900,reg,427161
BR,2017-12-11,88.538500,88.666700,False,88.055400,88.055400,reg,470426
BR,2017-12-12,88.124400,88.656800,False,87.996300,88.410300,reg,465595
BR,2017-12-13,88.223000,89.248400,False,87.966600,88.094800,reg,465261
BR,2017-12-14,87.950700,88.792200,False,87.653700,88.356600,reg,415146
BR,2017-12-15,89.128800,89.227800,False,88.133900,88.138800,reg,795194
BR,2017-12-18,90.009900,90.425700,False,89.141200,89.584200,reg,872904
BR,2017-12-19,90.247500,90.663300,False,89.604100,89.980200,reg,434854
BR,2017-12-20,90.247500,90.960300,False,89.891100,90.544500,reg,510226
BR,2017-12-21,90.693000,91.514700,False,90.564300,90.603900,reg,412077
BR,2017-12-22,90.039600,91.019700,False,89.871300,91.019700,reg,352055
BR,2017-12-26,89.950500,90.316800,False,89.743600,90.089100,reg,181960
BR,2017-12-27,89.920800,90.247500,False,89.771300,89.940600,reg,197698
BR,2017-12-28,89.970300,90.316800,False,89.554500,90.316800,reg,235689
BR,2017-12-29,89.673300,90.499700,False,89.643600,90.079200,reg,292077
BR,2018-01-02,89.891100,90.287100,False,89.527300,89.811900,reg,571327
BR,2018-01-03,89.811900,90.198000,False,89.471700,89.802000,reg,415038
