symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
DVN,2017-09-22,35.523500,35.553200,False,34.898000,34.977400,reg,4734876
DVN,2017-09-25,36.407100,36.605600,False,35.771700,35.821300,reg,4337315
DVN,2017-09-26,36.665200,36.774400,False,35.960300,36.218400,reg,4578774
DVN,2017-09-27,36.903500,36.923400,False,36.362400,36.714900,reg,4638822
DVN,2017-09-28,36.327700,37.181500,False,36.218400,36.943200,reg,5216452
DVN,2017-09-29,36.446800,36.466700,False,35.866800,36.248200,reg,5507908
DVN,2017-10-02,36.337600,36.367400,False,35.046900,35.761700,reg,4673237
DVN,2017-10-03,36.268100,36.436900,False,35.960300,36.188700,reg,3003098
DVN,2017-10-04,35.602900,36.466700,False,35.503600,36.307800,reg,4379324
DVN,2017-10-05,36.089400,36.305500,False,35.851100,35.930500,reg,3353968
DVN,2017-10-06,35.523500,35.900700,False,35.394400,35.662500,reg,3174065
DVN,2017-10-09,35.632700,35.741900,False,35.295100,35.642600,reg,3068679
DVN,2017-10-10,35.741900,36.575900,False,35.662500,36.278000,reg,4089163
DVN,2017-10-11,35.821300,35.977000,False,35.404300,35.563200,reg,3415047
DVN,2017-10-12,35.354700,35.533400,False,35.146200,35.334800,reg,3233541
DVN,2017-10-13,35.612800,36.089400,False,35.593000,35.841200,reg,2461688
DVN,2017-10-16,35.593000,36.148900,False,35.503600,35.811400,reg,3568358
DVN,2017-10-17,35.473800,35.672400,False,34.932700,35.602900,reg,3160791
DVN,2017-10-18,34.967500,35.880900,False,34.838400,35.463900,reg,3553673
DVN,2017-10-19,34.699400,35.205800,False,34.500800,34.778800,reg,2892551
DVN,2017-10-20,34.679600,34.868200,False,34.381700,34.798700,reg,2923074
DVN,2017-10-23,34.401600,35.086600,False,34.381700,34.749100,reg,3352947
DVN,2017-10-24,34.590200,34.997300,False,34.441300,34.620000,reg,4247854
DVN,2017-10-25,34.103700,34.709300,False,33.934900,34.361900,reg,3647611
DVN,2017-10-26,34.659700,34.744100,False,33.726400,34.153400,reg,5216556
