symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
QCOM,2017-09-22,50.227800,50.362800,False,49.928800,49.967400,reg,4105088
QCOM,2017-09-25,49.774600,50.415800,False,49.764900,50.044500,reg,8178372
QCOM,2017-09-26,49.302100,50.015600,False,49.032100,49.899900,reg,9378772
QCOM,2017-09-27,49.707100,49.764900,False,49.323900,49.591400,reg,8200572
QCOM,2017-09-28,49.899900,50.179500,False,49.475600,49.543100,reg,5732907
QCOM,2017-09-29,49.986700,50.184100,False,49.774600,50.054200,reg,5371196
QCOM,2017-10-02,50.025300,50.295300,False,49.851700,50.227800,reg,4439208
QCOM,2017-10-03,50.160300,50.353100,False,49.803500,50.131300,reg,4378005
QCOM,2017-10-04,50.102400,50.256700,False,49.822800,50.073500,reg,4587680
QCOM,2017-10-05,50.478500,50.555600,False,50.102400,50.304900,reg,5179080
QCOM,2017-10-06,50.613500,50.748500,False,50.295300,50.295300,reg,4795348
QCOM,2017-10-09,50.989500,51.085800,False,50.507400,50.796700,reg,5817480
QCOM,2017-10-10,51.944100,51.973000,False,51.008800,51.057000,reg,8761742
QCOM,2017-10-11,52.185200,52.435900,False,51.741600,51.867000,reg,9427307
QCOM,2017-10-12,51.105200,52.238200,False,51.066700,51.953800,reg,7062303
QCOM,2017-10-13,50.931700,51.471600,False,50.854500,51.471600,reg,7005613
QCOM,2017-10-16,50.507400,51.105200,False,50.440000,51.085900,reg,5930922
QCOM,2017-10-17,50.536300,50.565200,False,49.996400,50.449500,reg,7662867
QCOM,2017-10-18,50.343500,50.787000,False,50.160300,50.661700,reg,6032632
QCOM,2017-10-19,50.420600,50.526700,False,50.150600,50.169900,reg,6825185
QCOM,2017-10-20,50.160300,50.709900,False,50.083100,50.632700,reg,8844998
QCOM,2017-10-23,51.481300,51.857300,False,50.266300,50.430200,reg,9775440
QCOM,2017-10-24,52.310500,52.493700,False,51.490900,51.529500,reg,11415673
QCOM,2017-10-25,51.915200,52.484100,False,51.563200,52.050200,reg,7581466
QCOM,2017-10-26,51.876600,52.445500,False,51.746500,52.165900,reg,5270765
QCOM,2017-10-27,52.619100,52.744400,False,51.452400,51.780200,reg,8962396
QCOM,2017-10-30,52.705900,52.811900,False,52.146600,52.223800,reg,7081470
QCOM,2017-10-31,49.186400,50.613500,False,48.231800,50.391700,reg,29914093
QCOM,2017-11-01,51.548800,51.577700,False,48.704200,49.629900,reg,15624403
QCOM,2017-11-02,52.879400,53.689400,False,51.683800,51.683800,reg,17337778
QCOM,2017-11-03,59.600300,62.666600,False,52.272000,52.802300,reg,80964537
QCOM,2017-11-06,60.284900,62.994400,False,59.928100,62.232700,reg,58900767
QCOM,2017-11-07,61.808400,61.866200,False,60.217400,60.284900,reg,23424614
QCOM,2017-11-08,63.148700,63.438000,False,61.914500,61.914500,reg,26515424
QCOM,2017-11-09,62.290500,62.994400,False,61.644500,62.589400,reg,15954868
QCOM,2017-11-10,62.261600,62.772600,False,61.634800,62.059100,reg,9626215
QCOM,2017-11-13,64.113000,64.431200,False,62.435200,62.637600,reg,24411576
