symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
O,2017-09-22,54.860200,55.746500,False,54.698200,55.317600,reg,1104032
O,2017-09-25,55.203300,55.393900,False,54.555300,54.974600,reg,4461724
O,2017-09-26,55.594000,55.851300,False,55.003200,55.203300,reg,1306566
O,2017-09-27,54.612500,55.327200,False,54.078800,55.317600,reg,1569296
O,2017-09-28,55.098500,55.136600,False,54.421900,54.574400,reg,1085954
O,2017-09-29,54.698700,55.090800,False,54.373500,54.995200,reg,2754406
O,2017-10-02,54.583900,54.928200,False,54.411800,54.698700,reg,2169719
O,2017-10-03,54.564800,54.851700,False,54.349600,54.612600,reg,1448710
O,2017-10-04,54.660400,54.717800,False,54.306500,54.631700,reg,1302819
O,2017-10-05,54.545700,54.918700,False,54.460500,54.813500,reg,1820491
O,2017-10-06,54.019600,54.344800,False,53.474400,54.344800,reg,2045214
O,2017-10-09,54.067400,54.249200,False,53.914400,54.077000,reg,984381
O,2017-10-10,54.143900,54.574300,False,53.790100,54.239600,reg,1531592
O,2017-10-11,54.201300,54.506500,False,54.086600,54.383100,reg,1624015
O,2017-10-12,54.277800,54.450000,False,53.990900,54.182200,reg,1374024
O,2017-10-13,54.392600,54.717800,False,54.249200,54.450000,reg,1410007
O,2017-10-16,54.421300,54.536100,False,54.096100,54.383100,reg,1247940
O,2017-10-17,54.603000,54.680500,False,54.239600,54.335200,reg,1258031
O,2017-10-18,53.837900,54.650900,False,53.627500,54.517000,reg,1693817
O,2017-10-19,53.761400,54.143900,False,53.589200,54.019600,reg,1459719
O,2017-10-20,53.120600,53.847500,False,53.024900,53.847500,reg,1690234
O,2017-10-23,53.053600,53.331000,False,52.871900,53.331000,reg,1162706
O,2017-10-24,52.565800,53.149300,False,52.393700,53.024900,reg,1948100
O,2017-10-25,52.097200,52.546700,False,51.714600,52.431900,reg,2491346
O,2017-10-26,51.112000,52.580200,False,51.026000,52.345800,reg,3000380
O,2017-10-27,51.580700,51.733700,False,50.700800,51.054700,reg,1812196
O,2017-10-30,51.810200,52.278900,False,51.599800,51.666800,reg,1707567
O,2017-10-31,51.533700,51.946600,False,51.082400,51.850600,reg,2176120
O,2017-11-01,51.783400,52.071400,False,51.264800,51.620100,reg,1252457
O,2017-11-02,52.733900,53.310100,False,51.889000,51.908200,reg,1964266
O,2017-11-03,52.983600,53.290900,False,52.388300,52.618700,reg,1554535
O,2017-11-06,53.060400,53.742200,False,52.974000,53.031600,reg,1560610
O,2017-11-07,53.982200,54.222300,False,53.050800,53.050800,reg,1692744
O,2017-11-08,53.934200,54.574500,False,53.790200,54.059000,reg,1172191
O,2017-11-09,54.020600,54.606300,False,53.636500,53.771000,reg,987829
O,2017-11-10,54.030200,54.443100,False,53.626900,53.799800,reg,1300744
O,2017-11-13,54.414300,54.529500,False,54.107000,54.251100,reg,1555888
O,2017-11-14,54.635100,54.702300,False,54.068600,54.423900,reg,1496755
O,2017-11-15,54.222300,54.952000,False,54.222300,54.510300,reg,1594670
O,2017-11-16,54.241500,54.591200,False,53.876600,54.212600,reg,1205318
O,2017-11-17,54.231900,54.471900,False,54.078200,54.135800,reg,1078104
O,2017-11-20,53.886200,54.375900,False,53.790200,54.241500,reg,1035701
O,2017-11-21,54.289500,54.347100,False,53.771000,54.011000,reg,1303771
O,2017-11-22,54.049400,54.385500,False,54.011000,54.126200,reg,1218904
O,2017-11-24,54.145400,54.270300,False,53.924600,54.135800,reg,416510
O,2017-11-27,53.982200,54.289500,False,53.876600,54.155000,reg,1448402
O,2017-11-28,53.655700,53.982200,False,53.560700,53.953400,reg,1384374
O,2017-11-29,53.262100,53.674900,False,52.993200,53.521300,reg,2076268
O,2017-11-30,53.302500,53.620600,False,53.100100,53.398900,reg,2003322
O,2017-12-01,53.543500,53.818200,False,53.090500,53.466400,reg,2938413
O,2017-12-04,53.341100,53.871200,False,53.283300,53.553100,reg,2506698
O,2017-12-05,53.225400,53.658200,False,53.158900,53.389300,reg,1736125
O,2017-12-06,52.724200,53.476000,False,52.430200,53.302500,reg,2296532
O,2017-12-07,52.849500,53.158000,False,52.637500,52.676000,reg,1631520
O,2017-12-08,53.572400,53.572400,False,52.945900,52.945900,reg,1357109
O,2017-12-11,53.418200,53.794100,False,53.331500,53.601300,reg,2125268
O,2017-12-12,53.726600,53.823000,False,53.273600,53.726600,reg,1500242
O,2017-12-13,54.815800,55.095400,False,53.871200,53.871200,reg,2421727
O,2017-12-14,54.912200,55.114600,False,54.555600,54.806200,reg,2045250
O,2017-12-15,55.326700,55.490500,False,55.011700,55.153200,reg,5255390
O,2017-12-18,55.712200,56.126700,False,55.423100,55.423100,reg,1813922
O,2017-12-19,54.314600,55.673700,False,54.237500,55.538700,reg,1538792
O,2017-12-20,53.601300,54.555500,False,53.596500,54.382100,reg,1552140
O,2017-12-21,53.254300,53.890500,False,53.172400,53.871200,reg,1219543
O,2017-12-22,53.832700,53.880900,False,53.302500,53.408600,reg,985432
O,2017-12-26,54.198900,54.449600,False,53.726600,53.909800,reg,947552
O,2017-12-27,54.671200,54.921900,False,54.092900,54.343500,reg,1261947
O,2017-12-28,55.056800,55.085700,False,54.468800,54.690500,reg,1309017
O,2017-12-29,55.165600,55.310800,False,54.846400,55.078600,reg,1453157
O,2018-01-02,54.778600,55.204300,False,54.585200,55.165600,reg,1620992
O,2018-01-03,54.633500,54.981800,False,54.488400,54.856000,reg,1544022
O,2018-01-04,53.453200,54.498100,False,53.453200,54.449700,reg,1879218
O,2018-01-05,53.414500,53.569300,False,53.124300,53.501600,reg,1425638
O,2018-01-08,53.482200,53.588600,False,53.230700,53.453200,reg,1098171
O,2018-01-09,52.485700,53.472600,False,52.427700,53.414500,reg,1923662
O,2018-01-10,51.334400,52.282600,False,51.082900,52.243900,reg,3655705
O,2018-01-11,51.547300,52.002000,False,51.421500,51.518200,reg,2239341
O,2018-01-12,51.005500,51.484400,False,50.918400,51.469900,reg,2066353
O,2018-01-16,51.218300,51.769800,False,51.199000,51.276400,reg,2002363
O,2018-01-17,51.508600,51.760100,False,51.228000,51.469900,reg,1665343
O,2018-01-18,51.034500,51.460200,False,50.908700,51.324700,reg,1921488
O,2018-01-19,51.411800,51.421500,False,50.889400,51.160300,reg,1977476
O,2018-01-22,52.108400,52.146900,False,51.440800,51.440800,reg,1705504
