symbol,begins_at,close_price,high_price,interpolated,low_price,open_price,session,volume
WMT,2017-09-22,77.691900,78.229200,False,77.413500,78.043600,reg,5755262
WMT,2017-09-25,77.320700,78.248700,False,77.037400,77.096000,reg,8547808
WMT,2017-09-26,77.555100,77.701700,False,77.096000,77.213200,reg,5835332
WMT,2017-09-27,77.457500,77.731000,False,76.851800,77.584400,reg,6314623
WMT,2017-09-28,77.125300,77.252300,False,76.314500,77.174200,reg,12372825
WMT,2017-09-29,76.334000,77.174200,False,76.177700,77.027600,reg,10353361
WMT,2017-10-02,76.636900,77.008100,False,75.708800,76.099600,reg,7709220
WMT,2017-10-03,77.389100,77.818900,False,76.929900,77.008100,reg,7936742
WMT,2017-10-04,77.262100,77.937400,False,77.242500,77.437900,reg,6173376
WMT,2017-10-05,77.574700,77.965400,False,77.252300,77.340200,reg,5138671
WMT,2017-10-06,77.174200,77.340200,False,76.441500,76.959200,reg,6246655
WMT,2017-10-09,78.668800,79.499100,False,77.565900,77.662600,reg,13493044
WMT,2017-10-10,82.185600,82.918300,False,80.700700,80.769100,reg,25123962
WMT,2017-10-11,83.748600,84.295700,False,82.156300,83.426200,reg,18561005
WMT,2017-10-12,84.110100,84.373800,False,83.094100,83.719300,reg,12876987
WMT,2017-10-13,84.618000,84.940400,False,84.246800,84.246800,reg,9389049
WMT,2017-10-16,83.758400,84.618000,False,83.055000,84.579000,reg,9300326
WMT,2017-10-17,83.992800,84.359700,False,83.349100,83.523900,reg,5851546
WMT,2017-10-18,84.227300,84.372100,False,84.022100,84.158900,reg,5472088
WMT,2017-10-19,84.403100,84.657100,False,83.783700,84.158900,reg,7028958
WMT,2017-10-20,85.419100,85.428900,False,84.285900,84.598500,reg,7617753
WMT,2017-10-23,86.601100,86.864900,False,85.243300,85.321400,reg,10586033
WMT,2017-10-24,85.946600,86.747700,False,85.878200,86.640200,reg,7700872
WMT,2017-10-25,86.435100,86.552300,False,85.409300,85.819600,reg,6408003
WMT,2017-10-26,86.571800,87.050500,False,85.985700,86.610900,reg,6484941
WMT,2017-10-27,86.132200,86.347100,False,85.135800,86.102900,reg,6617000
WMT,2017-10-30,84.940400,85.917300,False,84.394300,85.907500,reg,7051993
WMT,2017-10-31,85.292100,85.438600,False,84.598500,84.852500,reg,6006933
WMT,2017-11-01,85.907500,86.352000,False,84.989300,85.057600,reg,6176079
WMT,2017-11-02,86.747700,87.104400,False,85.770800,86.239700,reg,5183089
WMT,2017-11-03,87.607300,87.802700,False,86.708600,86.962600,reg,6512059
WMT,2017-11-06,86.650000,87.607300,False,86.630400,87.353300,reg,5257445
WMT,2017-11-07,86.894200,87.001600,False,86.269000,86.816000,reg,5349331
WMT,2017-11-08,88.173900,88.330200,False,87.040700,87.050500,reg,6767543
WMT,2017-11-09,88.213000,88.476800,False,87.284900,87.861300,reg,6904457
WMT,2017-11-10,88.818700,89.570900,False,88.115300,88.154400,reg,7647801
WMT,2017-11-13,88.887000,89.854200,False,88.769800,88.935900,reg,8491567
WMT,2017-11-14,88.984700,89.092200,False,88.095800,88.603700,reg,9834133
WMT,2017-11-15,87.753900,88.750300,False,87.578000,88.252100,reg,8433438
WMT,2017-11-16,97.317600,97.376200,False,92.530800,92.921600,reg,38122384
WMT,2017-11-17,95.217300,97.815800,False,94.347800,96.946400,reg,23575513
WMT,2017-11-20,95.227000,95.383300,False,93.546800,94.211100,reg,16394324
WMT,2017-11-21,94.289200,95.656900,False,94.093900,95.481000,reg,12746499
WMT,2017-11-22,94.181800,94.572400,False,93.888700,94.416200,reg,8918247
